H2KZ95,42.36861379967333,20.0,Caenorhabditis elegans
H3BJ52,47.78533417145033,37.0,Mus musculus
H7BX14,48.554218308652324,37.0,Mus musculus
I2HA94,32.531321932849146,20.0,Caenorhabditis elegans
I6L974,49.20227958842011,37.0,Mus musculus
I7FXD9,40.74134155541094,20.0,Caenorhabditis elegans
J3QNW4,50.08264952255617,37.0,Mus musculus
O00422,53.04828275646579,37.0,Homo sapiens
O00764,53.71704032370765,37.0,Homo sapiens
O01606,39.00890632446119,20.0,Caenorhabditis elegans
O01755,41.52916207468282,20.0,Caenorhabditis elegans
O01969,43.58899251374166,20.0,Caenorhabditis elegans
O02168,33.793566150989285,20.0,Caenorhabditis elegans
O02373,45.94563187899604,25.0,Drosophila melanogaster
O04420,43.30167964197944,22.0,Arabidopsis thaliana
O04496,52.89674373419241,22.0,Arabidopsis thaliana
O04922,50.069840841865705,22.0,Arabidopsis thaliana
O05264,42.37980518257213,37.0,Bacillus subtilis
O06475,44.8321923933894,37.0,Bacillus subtilis
O06491,41.72312482053674,37.0,Bacillus subtilis
O06744,40.25911326691501,37.0,Bacillus subtilis
O06972,44.10071584812798,37.0,Bacillus subtilis
O07020,43.97317553223959,37.0,Bacillus subtilis
O07543,49.35494637308199,37.0,Bacillus subtilis
O07595,43.42032008197775,37.0,Bacillus subtilis
O09130,49.00743630253867,37.0,Mus musculus
O13516,41.24433475747843,32.0,Saccharomyces cerevisiae
O14455,41.90207199824378,32.0,Saccharomyces cerevisiae
O14508,51.84322887799076,37.0,Homo sapiens
O16311,37.30049719068174,20.0,Caenorhabditis elegans
O16315,37.96277099925237,20.0,Caenorhabditis elegans
O16369,41.31011471736342,20.0,Caenorhabditis elegans
O16406,43.306159314464885,20.0,Caenorhabditis elegans
O17071,36.397486574347894,20.0,Caenorhabditis elegans
O17099,46.52573238820206,20.0,Caenorhabditis elegans
O17606,40.92001649812843,20.0,Caenorhabditis elegans
O17731,40.664732187228864,20.0,Caenorhabditis elegans
O17754,41.56299535091673,20.0,Caenorhabditis elegans
O17773,42.51075560574573,20.0,Caenorhabditis elegans
O17915,45.82921371370006,20.0,Caenorhabditis elegans
O18404,44.55006981636192,25.0,Drosophila melanogaster
O22607,60.570463753155835,22.0,Arabidopsis thaliana
O22832,41.657049452662775,22.0,Arabidopsis thaliana
O23553,40.10176355473818,22.0,Arabidopsis thaliana
O31524,45.80297597527826,37.0,Bacillus subtilis
O31590,44.99225622463253,37.0,Bacillus subtilis
O31632,43.56687682207844,37.0,Bacillus subtilis
O31656,37.821769248651506,37.0,Bacillus subtilis
O31662,42.12399334249782,37.0,Bacillus subtilis
O31697,42.498040316573764,37.0,Bacillus subtilis
O31712,37.98507658111098,37.0,Bacillus subtilis
O31726,46.87481927841095,37.0,Bacillus subtilis
O31741,44.85712679189234,37.0,Bacillus subtilis
O31775,45.01933193806473,37.0,Bacillus subtilis
O31834,45.89867471050256,37.0,Bacillus subtilis
O32005,49.396491738200716,37.0,Bacillus subtilis
O32035,44.894845016597706,37.0,Bacillus subtilis
O32064,52.25077480144486,37.0,Bacillus subtilis
O32141,46.40295593644211,37.0,Bacillus subtilis
O32153,43.395937019534344,37.0,Bacillus subtilis
O32157,43.01971996864617,37.0,Bacillus subtilis
O32199,41.41494240950377,37.0,Bacillus subtilis
O32210,47.79675303012465,37.0,Bacillus subtilis
O32229,41.868675278012425,37.0,Bacillus subtilis
O32436,45.28721277030392,37.0,Bacillus subtilis
O34324,42.15120168619186,37.0,Bacillus subtilis
O34442,40.200047198859885,37.0,Bacillus subtilis
O34529,41.21792787416075,37.0,Bacillus subtilis
O34687,35.01855717545891,37.0,Bacillus subtilis
O34723,48.687963753232005,37.0,Bacillus subtilis
O34797,42.27975409749356,37.0,Bacillus subtilis
O34820,46.255403336300006,37.0,Bacillus subtilis
O34912,52.249573925369575,37.0,Bacillus subtilis
O34925,51.939705564004896,37.0,Bacillus subtilis
O34930,45.62724044281054,37.0,Bacillus subtilis
O34951,46.537921468371906,37.0,Bacillus subtilis
O35046,46.78305377123558,37.0,Bacillus subtilis
O35226,53.40808073966505,37.0,Mus musculus
O35381,48.433150809196036,37.0,Mus musculus
O35405,54.89487181593992,37.0,Mus musculus
O35450,49.666216193960906,37.0,Mus musculus
O35465,44.26917807637428,37.0,Mus musculus
O35639,52.4192919557796,37.0,Mus musculus
O35730,48.76603126107775,37.0,Mus musculus
O43678,50.70848050151365,37.0,Homo sapiens
O43681,50.52972676014073,37.0,Homo sapiens
O43865,49.08925987134235,37.0,Homo sapiens
O44175,36.26568331029591,20.0,Caenorhabditis elegans
O44507,42.25834807502751,20.0,Caenorhabditis elegans
O44568,35.70774831572463,20.0,Caenorhabditis elegans
O45812,43.22466685209244,20.0,Caenorhabditis elegans
O46009,46.16107431573451,20.0,Caenorhabditis elegans
O46106,41.27795770592506,25.0,Drosophila melanogaster
O49292,38.40887789280766,22.0,Arabidopsis thaliana
O49354,46.1718095529118,22.0,Arabidopsis thaliana
O49377,40.16160374935042,22.0,Arabidopsis thaliana
O55091,43.92234217606471,37.0,Mus musculus
O60234,53.92947073277721,37.0,Homo sapiens
O60921,55.74792052622131,37.0,Homo sapiens
O61219,37.485217561777546,20.0,Caenorhabditis elegans
O61792,41.22062667367313,20.0,Caenorhabditis elegans
O61980,50.755867169050624,20.0,Caenorhabditis elegans
O62123,40.97718130339881,20.0,Caenorhabditis elegans
O62193,40.27911558879014,20.0,Caenorhabditis elegans
O62246,44.135542119026574,20.0,Caenorhabditis elegans
O62349,37.86857579560077,20.0,Caenorhabditis elegans
O62619,47.461034984341254,25.0,Drosophila melanogaster
O64816,38.26560561127464,22.0,Arabidopsis thaliana
O65693,43.8873763506548,22.0,Arabidopsis thaliana
O65784,36.7059376067296,22.0,Arabidopsis thaliana
O70194,46.824419629699975,37.0,Mus musculus
O75223,55.11161219537912,37.0,Homo sapiens
O75323,48.59472718641557,37.0,Homo sapiens
O75436,52.13070658576263,37.0,Homo sapiens
O75822,54.14504410765759,37.0,Homo sapiens
O76038,54.18290642785541,37.0,Homo sapiens
O76075,51.7934782940379,37.0,Homo sapiens
O76410,35.72307296878263,20.0,Caenorhabditis elegans
O76430,49.43954683098779,20.0,Caenorhabditis elegans
O76463,46.67664900666341,20.0,Caenorhabditis elegans
O76878,46.296839297609765,25.0,Drosophila melanogaster
O80915,44.915540986940364,22.0,Arabidopsis thaliana
O80934,45.27376134192031,22.0,Arabidopsis thaliana
O82768,48.71786438177356,22.0,Arabidopsis thaliana
O95273,52.204480874134376,37.0,Homo sapiens
O95551,49.12591224105442,37.0,Homo sapiens
P00358,53.63044738015164,32.0,Saccharomyces cerevisiae
P00549,50.403885944775034,32.0,Saccharomyces cerevisiae
P00803,48.49912359047696,37.0,Escherichia coli
P00890,52.09038665115433,32.0,Saccharomyces cerevisiae
P00903,50.49147109878581,37.0,Escherichia coli
P00912,48.712168788753445,32.0,Saccharomyces cerevisiae
P00935,50.55248374760866,37.0,Escherichia coli
P00950,52.49970192925908,32.0,Saccharomyces cerevisiae
P01008,57.58332643689997,37.0,Homo sapiens
P01123,47.34756223694362,32.0,Saccharomyces cerevisiae
P02309,44.091144143072164,32.0,Saccharomyces cerevisiae
P02394,46.794730801541746,37.0,Bacillus subtilis
P02406,42.19994011360479,32.0,Saccharomyces cerevisiae
P02649,59.37386225129797,37.0,Homo sapiens
P02929,52.50344019818238,37.0,Escherichia coli
P02930,59.39867839321482,37.0,Escherichia coli
P02992,51.85787598735802,32.0,Saccharomyces cerevisiae
P03023,43.96088708902543,37.0,Escherichia coli
P03813,46.09496741164127,37.0,Escherichia coli
P03899,50.61112607223722,37.0,Mus musculus
P04083,48.83562322699333,37.0,Homo sapiens
P04282,38.895821748367325,25.0,Drosophila melanogaster
P04424,53.7419723949492,37.0,Homo sapiens
P04425,58.29059345302829,37.0,Escherichia coli
P04693,46.35949528931456,37.0,Escherichia coli
P05091,50.633145210119665,37.0,Homo sapiens
P05198,52.873392401774254,37.0,Homo sapiens
P05317,47.35745363933305,32.0,Saccharomyces cerevisiae
P05645,41.98830932814879,37.0,Bacillus subtilis
P05739,42.72983457903567,32.0,Saccharomyces cerevisiae
