# n_pairs,min,max,mean,std,10%,20%,30%,40%,50%,60%,70%,80%,90%
68635.0000,-0.7330,0.9730,0.1254,0.3873,-0.4770,-0.3830,-0.3150,-0.2520,-0.1900,-0.1300,-0.0707,-0.0122,0.0517,0.1190,0.1830,0.2430,0.3030,0.3640,0.4270,0.4940,0.5730,0.6650,0.7700
5050.0000,-0.6640,0.9490,0.0545,0.3714,-0.4800,-0.4190,-0.3710,-0.3210,-0.2648,-0.2060,-0.1400,-0.0746,-0.0172,0.0406,0.0983,0.1500,0.2040,0.2550,0.3190,0.3910,0.4690,0.5660,0.7380
946.0000,-0.8060,0.9450,0.0375,0.4924,-0.6927,-0.6130,-0.5520,-0.4810,-0.4250,-0.3330,-0.2437,-0.1500,-0.0656,0.0341,0.1135,0.2300,0.2960,0.3705,0.4587,0.5410,0.6372,0.7180,0.8192
1225.0000,-0.8400,0.9820,-0.0016,0.4794,-0.7270,-0.6290,-0.5134,-0.4350,-0.3580,-0.2896,-0.2382,-0.1794,-0.1150,-0.0551,0.0058,0.0651,0.1210,0.2190,0.3160,0.4622,0.6050,0.7620,0.8870
9453.0000,-0.8110,0.9700,0.0913,0.4275,-0.5640,-0.4690,-0.4060,-0.3460,-0.2840,-0.2050,-0.1280,-0.0549,0.0250,0.0932,0.1620,0.2260,0.2860,0.3510,0.4250,0.5120,0.6022,0.6918,0.7934
118828.0000,-0.9610,0.9960,0.0510,0.5649,-0.8370,-0.7420,-0.6440,-0.5450,-0.4440,-0.3440,-0.2440,-0.1400,-0.0290,0.0753,0.1720,0.2610,0.3510,0.4480,0.5470,0.6430,0.7380,0.8240,0.9040
10440.0000,-0.7950,0.9880,0.0118,0.4590,-0.6371,-0.5710,-0.5020,-0.4130,-0.3410,-0.2800,-0.2240,-0.1700,-0.1130,-0.0564,-0.0029,0.0649,0.1470,0.2353,0.3260,0.4570,0.5971,0.7370,0.8700
159330.0000,-0.8690,0.9970,0.1476,0.4866,-0.5880,-0.5090,-0.4310,-0.3560,-0.2790,-0.2000,-0.1210,-0.0381,0.0451,0.1325,0.2250,0.3170,0.4090,0.4950,0.5790,0.6600,0.7420,0.8240,0.9050
24976.0000,-0.8380,0.9950,0.1240,0.4660,-0.6310,-0.5380,-0.4370,-0.3420,-0.2510,-0.1680,-0.0884,-0.0097,0.0633,0.1390,0.2070,0.2720,0.3380,0.4145,0.4970,0.5830,0.6700,0.7660,0.8742
55945.0000,-0.9440,1.0000,0.1109,0.7248,-0.8540,-0.8070,-0.7670,-0.7350,-0.6990,-0.6560,-0.5870,-0.4020,0.1908,0.4700,0.5830,0.6430,0.6890,0.7350,0.7820,0.8320,0.8860,0.9330,0.9700
90951.0000,-0.8820,0.9990,0.0983,0.4721,-0.6440,-0.5230,-0.4210,-0.3290,-0.2420,-0.1790,-0.1340,-0.0814,-0.0226,0.0384,0.1020,0.1870,0.2850,0.3850,0.4860,0.5860,0.6870,0.7920,0.8990
54946.0000,-0.9060,1.0000,0.0732,0.7126,-0.8060,-0.7760,-0.7510,-0.7260,-0.6930,-0.6430,-0.5690,-0.4900,-0.2940,0.2510,0.4440,0.5590,0.6700,0.7570,0.8040,0.8450,0.8780,0.9225,0.9710
102831.0000,-0.8410,0.9990,0.0903,0.5446,-0.7140,-0.6620,-0.6030,-0.5220,-0.4400,-0.3240,-0.1910,-0.0804,0.0312,0.1160,0.2090,0.3040,0.3970,0.4890,0.5730,0.6560,0.7380,0.8180,0.9180
1540.0000,-0.9010,0.9830,0.0149,0.5617,-0.7700,-0.6802,-0.6071,-0.5440,-0.4810,-0.4193,-0.3370,-0.2552,-0.1549,-0.0748,0.0380,0.1464,0.2500,0.3823,0.5353,0.6660,0.7700,0.8482,0.9211
20706.0000,-0.9380,1.0000,0.0043,0.7719,-0.8870,-0.8680,-0.8480,-0.8260,-0.7990,-0.7690,-0.7330,-0.6580,-0.5398,0.0159,0.5270,0.6050,0.6720,0.7430,0.7960,0.8380,0.8830,0.9290,0.9700
114481.0000,-0.9710,0.9990,0.0262,0.6944,-0.8450,-0.8070,-0.7750,-0.7390,-0.7010,-0.6530,-0.5930,-0.5050,-0.3150,0.1470,0.4100,0.5250,0.5990,0.6590,0.7120,0.7630,0.8150,0.8700,0.9280
64620.0000,-0.6170,0.9550,0.0902,0.3108,-0.3590,-0.2840,-0.2290,-0.1850,-0.1450,-0.1070,-0.0703,-0.0324,0.0077,0.0497,0.0924,0.1370,0.1860,0.2410,0.3020,0.3720,0.4490,0.5420,0.6570
17205.0000,-0.4340,0.8750,0.0451,0.2407,-0.3040,-0.2710,-0.2370,-0.1960,-0.1550,-0.1138,-0.0686,-0.0259,0.0154,0.0512,0.0825,0.1120,0.1420,0.1718,0.2030,0.2370,0.2800,0.3420,0.4570
22791.0000,-0.9220,0.9960,-0.0006,0.5522,-0.7610,-0.6830,-0.6290,-0.5670,-0.5010,-0.4250,-0.3430,-0.2640,-0.1725,-0.0702,0.0375,0.1460,0.2610,0.3850,0.4990,0.5830,0.6970,0.8140,0.9210
66430.0000,-0.3580,0.8930,0.0053,0.1823,-0.2260,-0.1940,-0.1680,-0.1450,-0.1240,-0.1040,-0.0845,-0.0641,-0.0439,-0.0235,-0.0027,0.0189,0.0412,0.0660,0.0939,0.1250,0.1650,0.2361,0.3550
46360.0000,-0.6590,0.9710,0.0456,0.3790,-0.5090,-0.4480,-0.3910,-0.3350,-0.2740,-0.2150,-0.1570,-0.0922,-0.0317,0.0247,0.0798,0.1370,0.2000,0.2660,0.3330,0.4052,0.4870,0.5840,0.7000
10585.0000,-0.9080,0.9920,0.0263,0.5481,-0.7580,-0.6870,-0.6270,-0.5670,-0.5000,-0.4190,-0.3140,-0.1980,-0.0904,0.0202,0.1430,0.2424,0.3336,0.4310,0.5190,0.5980,0.6830,0.7800,0.8840
112101.0000,-0.8670,0.9990,0.0119,0.5690,-0.7150,-0.6550,-0.6070,-0.5650,-0.5240,-0.4840,-0.4390,-0.3780,-0.2740,-0.0402,0.1320,0.2460,0.3510,0.4600,0.5600,0.6390,0.7120,0.8080,0.9130
21528.0000,-0.9500,0.9930,0.2979,0.4654,-0.5116,-0.3300,-0.2240,-0.1390,-0.0580,0.0193,0.0932,0.1650,0.2490,0.3390,0.4260,0.5110,0.5900,0.6590,0.7170,0.7740,0.8240,0.8710,0.9200
36046.0000,-0.8120,0.9970,0.0972,0.4887,-0.6080,-0.5400,-0.4780,-0.4250,-0.3650,-0.2805,-0.1860,-0.0895,0.0059,0.1000,0.1910,0.2680,0.3373,0.4030,0.4840,0.5780,0.7000,0.8060,0.9030
19306.0000,-0.9140,0.9950,0.0417,0.4871,-0.7170,-0.6290,-0.5370,-0.4420,-0.3460,-0.2710,-0.1970,-0.1200,-0.0440,0.0294,0.1040,0.1810,0.2570,0.3330,0.4200,0.5200,0.6230,0.7360,0.8570
37675.0000,-0.8360,0.9970,0.0335,0.4730,-0.6310,-0.5490,-0.4790,-0.4160,-0.3540,-0.2900,-0.2320,-0.1700,-0.1020,-0.0301,0.0462,0.1170,0.1860,0.2630,0.3710,0.5120,0.6520,0.7790,0.8830
122265.0000,-0.9390,0.9990,0.0219,0.5121,-0.7010,-0.6140,-0.5450,-0.4760,-0.4140,-0.3520,-0.2840,-0.2080,-0.1240,-0.0371,0.0475,0.1330,0.2210,0.3210,0.4390,0.5590,0.6870,0.8010,0.9020
